Time,Event,UnempIns,Age,LogWage,Tenure,RepRate,DisRate,HeadOfHousehold,Married,Female,Childen,NonWhite,BlueCollar,Mining,Construction,Transportation,Trade,Services,PublicAdmin
4,1,1,28,5.62762,1,0.52,0.208,1,1,0,1,0,1,0,0,0,0,1,0
2,0,1,26,5.49306,9,0.52,0.208,0,1,1,0,0,1,0,0,0,0,0,0
2,1,0,50,5.33754,0,0.52,0.208,0,1,1,0,0,0,0,0,0,1,0,0
8,0,1,56,5.70711,11,0.52,0.208,1,1,0,0,0,1,0,0,0,0,0,0
10,0,0,26,5.90536,0,0.52,0.208,1,0,1,1,1,1,0,0,0,0,0,0
3,0,1,28,5.84932,9,0.52,0.208,0,0,0,0,0,1,1,0,0,0,0,0
11,0,1,41,6.25575,5,0.443,0.177,0,1,1,1,0,0,0,0,0,1,0,0
2,0,0,55,5.3799,0,0.49,0.245,1,0,1,0,0,1,0,0,0,0,0,0
2,0,1,53,5.3799,1,0.49,0.245,1,1,0,0,0,1,1,0,0,0,0,0
3,0,1,45,5.29832,1,0.49,0.245,1,0,1,0,0,1,0,0,0,0,0,0
6,0,1,34,5.3799,3,0.49,0.245,1,1,0,1,0,1,0,0,1,0,0,0
2,0,0,32,5.62762,5,0.49,0.245,1,0,0,0,1,1,0,0,0,0,0,0
3,0,1,33,5.84932,5,0.468,0.234,0,1,1,0,0,0,0,0,0,1,0,0
6,0,1,25,5.56068,6,0.49,0.245,0,0,0,1,1,0,0,0,0,0,1,0
5,0,1,24,6.07304,2,0.374,0.187,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,25,5.71703,0,0.49,0.245,1,0,0,0,0,1,0,0,0,0,0,0
13,1,1,53,6.80793,13,0.179,0.09,1,1,0,0,0,0,0,0,1,0,0,0
5,0,0,35,4.68213,0,0.49,0.245,1,1,0,0,1,1,0,0,0,0,0,0
10,0,0,27,5.56068,2,0.49,0.245,0,0,0,0,0,0,0,0,0,1,0,0
7,0,1,21,5.67332,1,0.49,0.245,1,0,0,0,1,1,0,0,0,0,1,0
6,0,1,31,6.07304,1,0.374,0.187,1,1,0,0,0,1,0,1,0,0,0,0
5,0,1,24,5.04986,6,0.49,0.245,0,1,1,1,0,1,0,0,0,0,0,0
5,0,1,31,5.71703,2,0.49,0.245,1,0,0,0,0,0,0,0,0,0,1,0
6,0,1,22,5.84932,1,0.468,0.234,0,1,0,1,0,1,0,1,0,0,0,0
13,0,1,40,6.03309,2,0.39,0.195,0,0,0,0,0,0,0,0,1,0,0,0
5,0,1,29,5.45104,0,0.49,0.245,0,1,1,1,1,0,0,0,0,0,1,0
7,0,0,48,5.71703,5,0.49,0.245,0,1,1,0,0,0,0,0,1,0,0,0
4,0,0,21,5.15906,0,0.49,0.245,0,0,1,0,1,0,0,0,0,0,0,0
6,1,1,41,6.16752,1,0.34,0.17,1,0,0,0,1,1,0,0,1,0,0,0
7,0,1,49,5.15906,3,0.49,0.245,0,1,0,0,0,1,0,0,0,0,1,0
12,0,1,43,5.96615,3,0.416,0.208,0,1,1,1,0,1,0,0,0,0,0,0
8,1,1,27,6.21261,4,0.325,0.163,0,1,1,0,0,0,0,0,0,1,0,0
14,0,1,60,6.07304,5,0.374,0.187,1,0,0,0,0,1,0,0,0,0,0,0
2,0,0,40,5.3799,2,0.49,0.245,1,0,0,0,1,0,0,0,0,1,0,0
27,1,1,50,5.84932,24,0.468,0.234,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,30,6.21261,8,0.325,0.163,1,0,1,0,0,0,0,0,0,1,0,0
5,0,1,21,5.56068,0,0.49,0.245,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,41,5.56068,2,0.49,0.245,0,1,1,1,0,0,0,1,0,0,0,0
4,0,1,25,5.743,3,0.49,0.245,0,0,0,0,1,1,0,0,0,0,0,0
7,0,1,37,5.96615,1,0.416,0.208,0,0,0,0,0,1,0,1,0,0,0,0
3,0,0,20,4.86753,2,0.49,0.245,1,0,1,0,0,0,0,0,0,0,0,0
3,0,0,20,5.3799,2,0.49,0.245,0,0,0,0,0,1,0,1,0,0,0,0
2,0,0,39,5.67675,0,0.49,0.245,1,1,0,0,0,1,0,0,0,1,0,0
9,0,0,51,4.83628,0,0.49,0.245,1,0,1,0,0,1,0,0,0,0,0,0
3,0,0,36,5.79909,1,0.49,0.245,0,1,1,0,0,0,0,0,0,1,0,0
1,1,0,22,5.62762,0,0.49,0.245,0,1,1,1,0,0,0,0,0,1,0,0
11,1,1,43,5.15906,1,0.49,0.245,1,0,1,0,0,0,0,0,0,0,1,0
6,1,1,28,5.15906,1,0.49,0.245,1,0,0,0,0,0,0,0,0,1,0,0
5,1,1,37,5.96615,2,0.416,0.208,1,1,0,1,0,1,0,0,0,0,0,0
7,1,1,35,5.49306,11,0.49,0.245,1,1,0,1,0,1,0,0,0,1,0,0
5,0,1,32,5.56068,2,0.5,0.1,0,0,0,0,0,1,1,0,0,0,0,0
6,0,1,39,6.2804,14,0.275,0.055,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0,30,5.15906,3,0.5,0.1,1,1,0,1,0,1,0,0,0,0,0,0
3,0,1,22,5.56068,2,0.5,0.1,0,1,0,1,0,1,0,0,0,0,0,0
7,0,1,50,6.10702,10,0.326,0.065,0,1,1,1,0,1,1,0,0,0,0,0
1,1,0,40,6.25575,15,0.282,0.056,1,1,0,0,0,1,0,0,0,0,0,0
20,0,1,32,5.56068,1,0.5,0.1,1,0,1,1,0,1,0,0,0,0,0,0
4,0,1,35,6.33505,11,0.26,0.052,1,1,0,1,0,1,1,0,0,0,0,0
5,0,0,35,5.3799,0,0.5,0.1,0,1,1,1,0,0,0,0,0,1,0,0
15,0,0,25,5.33754,1,0.5,0.1,0,0,0,0,1,1,0,0,0,0,0,0
13,0,0,21,4.70953,0,0.5,0.1,0,0,1,0,1,0,0,0,0,1,0,0
5,0,1,41,6.30445,2,0.268,0.054,1,1,0,1,0,0,0,1,0,0,0,0
1,0,1,48,5.50533,11,0.5,0.1,1,0,1,0,0,0,0,0,0,1,0,0
3,1,1,25,5.29832,1,0.5,0.1,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,49,5.68698,2,0.497,0.099,1,1,0,1,0,1,0,0,0,1,0,0
7,0,1,27,5.71703,1,0.483,0.097,0,1,1,1,1,0,0,0,0,0,0,0
3,1,0,28,6.07304,3,0.338,0.068,1,0,1,0,0,0,0,1,0,0,0,0
26,0,0,22,5.64191,2,0.5,0.1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,22,5.25227,0,0.5,0.1,1,0,0,0,0,0,0,0,0,0,1,0
7,1,1,47,6.12249,20,0.322,0.064,1,1,0,1,0,1,0,0,1,0,0,0
1,1,0,31,5.84932,0,0.423,0.085,1,0,1,0,0,1,0,0,0,0,1,0
2,1,0,24,5.71703,0,0.483,0.097,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,36,4.86753,2,0.5,0.1,1,0,1,1,0,1,0,0,0,1,0,0
7,1,0,28,5.56068,6,0.5,0.1,0,1,1,0,0,0,0,1,0,0,0,0
4,0,1,25,5.84644,2,0.424,0.085,0,1,0,0,0,0,0,0,0,0,0,0
3,1,1,43,5.59471,2,0.5,0.1,1,1,0,1,0,1,0,0,0,0,0,0
1,0,0,42,5.33754,13,0.5,0.1,0,1,1,0,0,0,0,0,0,1,0,0
4,0,1,58,4.46591,2,0.5,0.1,0,1,1,0,0,0,0,1,0,0,0,0
5,0,0,25,5.15906,0,0.5,0.1,0,0,1,0,0,1,0,1,0,0,0,0
13,0,1,57,6.46459,32,0.228,0.046,1,1,0,0,0,1,0,0,0,0,0,0
3,0,0,48,6.07304,25,0.338,0.068,1,1,0,1,0,1,0,0,0,0,0,0
2,0,0,57,5.56068,2,0.5,0.1,1,1,0,0,0,1,0,0,1,0,0,0
2,1,0,30,5.71703,3,0.5,0.014,1,1,0,1,0,1,0,1,0,0,0,0
5,0,1,42,5.04986,4,0.5,0.028,1,0,1,1,0,1,0,0,0,1,0,0
15,1,1,49,6.30628,0,0.316,0.008,1,0,0,0,0,1,0,1,0,0,0,0
1,0,1,36,5.743,3,0.5,0.014,1,1,0,0,0,0,0,0,0,0,0,0
2,0,1,23,5.45532,1,0.5,0.019,0,1,1,0,0,0,0,0,0,1,0,0
13,0,1,60,5.94542,10,0.455,0.011,0,1,1,0,0,1,0,0,0,0,0,0
7,0,1,34,4.96284,6,0.5,0.03,0,1,1,1,0,0,0,0,0,1,0,0
7,0,1,31,5.71703,3,0.5,0.014,0,1,1,1,0,0,0,0,0,0,0,0
1,1,0,22,5.56068,4,0.5,0.017,1,1,0,1,0,1,0,0,0,0,0,0
11,0,1,22,5.33754,1,0.5,0.021,0,1,1,1,0,0,0,0,0,0,1,0
2,1,0,34,4.79579,3,0.5,0.036,0,0,1,0,1,1,0,0,0,1,0,0
3,0,0,56,4.86753,0,0.5,0.033,1,0,1,1,0,1,0,0,0,1,0,0
6,1,0,49,5.84932,1,0.5,0.013,1,0,0,0,0,0,0,0,0,1,0,0
2,0,0,45,6.98934,3,0.16,0.004,1,1,0,1,0,0,0,0,0,1,0,0
1,1,0,24,5.20401,0,0.5,0.024,0,0,1,0,0,1,0,0,0,0,0,0
1,1,0,31,6.07304,6,0.4,0.01,1,1,0,1,0,1,0,0,0,0,0,0
1,0,0,24,6.25575,4,0.333,0.008,1,0,1,0,0,0,0,0,0,1,0,0
3,1,1,31,6.47851,0,0.267,0.007,1,1,0,1,0,0,0,0,0,0,0,0
7,1,1,31,5.84932,0,0.5,0.013,1,0,1,1,0,1,0,0,0,0,1,0
1,1,0,35,4.86753,15,0.5,0.033,1,0,1,1,1,1,0,0,0,1,0,0
3,0,0,39,5.15906,2,0.5,0.025,1,0,0,1,1,1,0,1,0,0,0,0
1,0,0,21,5.84932,0,0.5,0.013,1,0,0,0,0,1,0,0,0,0,1,0
2,1,1,20,5.56068,1,0.5,0.017,1,1,0,1,0,1,0,1,0,0,0,0
3,1,0,24,5.15906,0,0.5,0.025,0,0,0,0,0,0,0,0,0,0,1,0
5,1,0,31,5.3799,0,0.5,0.02,0,1,1,1,0,0,0,0,0,0,0,0
1,0,0,47,5.02388,4,0.5,0.029,1,0,1,1,0,1,0,0,0,1,0,0
5,0,1,35,6.25575,6,0.333,0.008,1,1,0,1,0,1,0,0,0,0,0,0
5,0,1,38,6.55108,7,0.248,0.006,1,1,0,1,0,1,0,0,0,0,0,0
1,1,0,32,6.07304,3,0.4,0.01,0,1,1,0,0,0,0,0,0,0,1,0
3,0,1,30,5.3799,2,0.5,0.02,0,0,0,0,0,1,0,0,0,0,0,0
2,1,0,50,5.15906,0,0.5,0.025,0,1,1,1,0,0,0,0,1,0,0,0
3,1,0,21,5.04986,0,0.5,0.028,0,0,0,0,0,1,0,1,0,0,0,0
2,1,0,24,4.89784,3,0.5,0.032,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,24,5.45532,0,0.5,0.019,1,1,0,1,0,1,0,1,0,0,0,0
2,0,0,23,4.86753,0,0.5,0.033,0,1,1,1,0,1,0,0,0,0,1,0
1,1,1,28,6.12249,0,0.381,0.01,1,1,0,1,0,1,0,1,0,0,0,0
2,0,0,38,5.78383,5,0.5,0.013,0,1,1,0,0,0,0,0,0,0,0,0
1,0,0,31,5.84932,0,0.5,0.013,1,1,0,1,0,1,0,1,0,0,0,0
26,0,0,35,6.76619,2,0.2,0.005,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,26,6.29527,2,0.32,0.008,1,1,0,1,0,1,0,1,0,0,0,0
3,1,0,20,5.49306,1,0.5,0.018,0,1,0,0,0,1,0,1,0,0,0,0
1,1,0,20,5.3799,0,0.5,0.02,1,1,0,1,0,1,0,1,0,0,0,0
3,0,0,40,4.68213,0,0.5,0.04,0,1,1,0,0,0,0,0,1,0,0,0
5,1,1,42,5.04986,1,0.5,0.028,0,0,1,0,0,0,0,1,0,0,0,0
1,1,0,35,5.69373,3,0.5,0.015,0,1,1,1,0,0,0,0,1,0,0,0
4,1,1,37,5.49306,2,0.5,0.018,1,1,0,1,0,1,0,0,0,0,1,0
1,1,0,43,5.96615,1,0.444,0.011,1,0,0,1,0,1,0,0,0,0,0,0
2,1,0,30,5.84932,0,0.5,0.013,0,1,0,0,0,1,0,1,0,0,0,0
5,1,1,57,5.15906,1,0.5,0.025,1,1,0,0,0,1,0,1,0,0,0,0
1,1,0,21,5.7589,1,0.5,0.014,0,1,1,0,0,0,0,0,0,1,0,0
1,1,0,40,6.62141,5,0.231,0.006,1,1,0,1,0,0,0,1,0,0,0,0
2,0,0,43,5.25227,0,0.5,0.023,0,1,1,0,0,0,0,1,0,0,0,0
19,0,1,44,5.3799,2,0.5,0.02,1,0,0,0,0,1,0,0,0,0,1,0
1,1,0,28,5.28827,0,0.5,0.022,0,0,1,0,0,1,0,0,0,0,0,0
2,1,0,29,5.75257,0,0.5,0.014,0,1,1,1,0,0,0,0,0,0,0,0
7,1,1,21,5.3799,3,0.6,0.12,0,0,1,0,1,0,0,0,0,0,0,0
15,0,1,48,6.33505,3,0.397,0.079,1,0,0,0,0,0,0,0,0,0,1,0
6,1,1,42,5.84932,0,0.6,0.12,1,0,1,1,0,0,0,0,0,0,0,0
9,1,1,40,6.19848,4,0.455,0.091,1,1,0,1,0,0,0,0,0,0,0,0
2,1,0,32,5.3799,1,0.6,0.12,1,1,0,0,1,1,0,0,0,1,0,0
5,0,0,34,5.71703,4,0.6,0.12,1,0,0,0,1,1,0,0,0,0,1,0
4,1,1,32,6.71417,1,0.272,0.054,1,0,0,0,0,0,0,1,0,0,0,0
7,0,0,35,5.02388,3,0.6,0.12,0,1,1,1,1,1,0,0,0,0,0,0
17,0,1,44,6.76619,5,0.258,0.052,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,21,5.33754,0,0.6,0.12,0,0,0,1,1,1,0,0,0,0,0,0
7,1,1,44,6.16542,6,0.471,0.094,1,0,1,1,0,0,0,0,0,0,0,0
10,0,1,61,6.47851,17,0.344,0.069,1,1,0,0,0,0,0,0,0,0,0,0
4,0,0,38,6.40853,4,0.369,0.074,1,1,0,0,0,1,0,0,1,0,0,0
8,0,1,56,5.3799,12,0.6,0.12,1,1,0,1,0,1,0,0,0,0,0,0
1,1,0,57,5.81114,9,0.6,0.12,0,1,1,0,0,0,0,0,0,0,1,0
2,1,1,42,5.95584,1,0.58,0.116,0,1,1,0,0,0,0,0,0,0,1,0
2,1,1,43,6.07304,12,0.516,0.103,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,44,7.41998,5,0.134,0.027,1,1,0,0,0,0,0,0,0,0,0,0
13,1,1,26,6.07304,4,0.516,0.103,0,0,0,0,1,1,0,0,0,1,0,0
3,0,1,60,5.89715,16,0.6,0.12,1,0,1,0,0,0,0,0,0,0,0,0
3,0,0,53,6.71417,3,0.272,0.054,1,1,0,0,0,0,0,0,0,0,1,0
11,1,1,45,7.41998,2,0.134,0.027,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,60,5.93225,8,0.593,0.119,1,0,1,0,0,0,0,0,0,0,1,0
7,0,1,59,5.96615,2,0.573,0.115,1,0,1,0,0,0,0,0,0,0,0,0
1,0,0,27,6.05209,0,0.527,0.105,1,0,0,0,0,0,0,0,1,0,0,0
4,0,1,28,6.03309,1,0.538,0.108,1,0,1,0,0,0,0,0,0,1,0,0
11,0,1,35,6.07304,5,0.516,0.103,1,1,0,1,0,0,0,0,0,0,0,0
2,1,0,21,5.47646,1,0.6,0.12,0,0,1,1,1,0,0,0,0,1,0,0
2,1,0,24,4.86753,0,0.6,0.12,1,1,0,0,0,0,0,0,0,0,1,0
6,1,1,53,6.43935,4,0.358,0.072,0,0,0,0,0,0,0,0,0,1,0,0
8,0,1,59,5.66643,0,0.6,0.12,0,1,0,0,0,1,0,0,0,0,0,0
11,1,1,46,6.76619,8,0.258,0.052,1,1,0,1,0,0,0,0,0,0,1,0
4,1,1,42,5.62762,2,0.6,0.12,0,1,1,0,0,0,0,0,0,1,0,0
7,1,0,39,5.98896,0,0.561,0.112,1,0,0,0,0,1,0,0,0,0,0,0
5,1,1,37,7.35372,2,0.143,0.029,1,0,1,1,0,0,0,0,0,0,1,0
4,1,1,59,6.03309,6,0.538,0.108,0,1,0,0,0,1,0,0,0,1,0,0
3,1,1,59,5.84932,1,0.6,0.12,0,1,0,1,0,1,0,0,1,0,0,0
2,1,1,42,5.79909,2,0.6,0.12,0,1,1,0,0,0,0,0,0,1,0,0
3,0,1,22,5.47646,1,0.6,0.12,0,0,0,0,0,1,0,0,0,1,0,0
5,0,1,33,5.95324,1,0.581,0.116,1,1,0,1,0,1,0,0,0,0,0,0
9,0,1,27,5.15906,0,0.6,0.12,0,0,0,0,0,0,0,0,0,1,0,0
3,1,1,39,6.98934,2,0.206,0.041,1,1,0,1,0,0,0,0,1,0,0,0
22,0,1,44,6.18621,5,0.461,0.092,0,1,0,0,0,1,0,0,0,0,0,0
3,0,0,20,4.93447,0,0.5,0.214,0,0,0,0,0,1,0,0,0,1,0,0
13,0,1,33,5.3799,2,0.5,0.137,0,1,1,1,1,1,0,0,0,0,0,0
1,1,0,38,5.16479,19,0.5,0.169,1,1,1,1,0,1,0,0,0,0,0,0
2,0,1,43,6.40853,5,0.326,0.049,1,1,0,1,0,1,0,0,0,0,0,0
5,0,1,44,4.76217,0,0.5,0.253,0,1,1,1,0,1,0,0,0,0,1,0
3,0,1,52,4.96284,12,0.5,0.207,1,0,1,0,1,1,0,0,0,0,0,0
3,0,0,29,5.15906,2,0.5,0.171,1,0,0,0,1,1,0,1,0,0,0,0
2,0,0,31,5.3799,1,0.5,0.137,1,1,0,0,0,1,0,0,0,0,0,0
2,0,1,25,5.03695,1,0.5,0.193,0,1,1,1,1,1,0,0,0,0,0,0
7,1,1,40,5.29832,1,0.5,0.149,0,1,1,1,0,1,0,0,1,0,0,0
2,1,1,31,4.93447,3,0.5,0.214,0,1,1,1,0,1,0,0,0,0,0,0
4,1,1,37,5.55683,2,0.5,0.115,0,1,1,1,0,0,0,0,0,0,0,0
3,0,1,37,5.56068,1,0.5,0.114,1,0,0,0,0,1,0,0,0,1,0,0
27,1,1,39,5.02388,18,0.5,0.195,0,1,1,1,0,0,0,0,0,0,1,0
15,1,1,22,5.15906,0,0.5,0.171,0,0,0,1,1,1,0,0,0,0,0,0
2,0,0,40,5.15906,0,0.5,0.171,1,1,0,1,0,0,0,0,0,1,0,0
20,0,1,56,5.47646,15,0.5,0.124,0,1,1,0,1,1,0,0,0,0,0,0
14,1,0,32,6.41999,10,0.322,0.048,0,1,1,1,0,0,0,0,0,1,0,0
7,1,1,32,5.71703,9,0.5,0.098,1,1,0,1,0,1,0,0,0,0,0,0
8,0,1,31,5.33754,0,0.5,0.143,0,1,0,1,1,1,0,0,0,0,0,0
1,0,0,28,6.54247,4,0.285,0.043,0,1,1,0,0,1,0,0,0,0,1,0
14,0,1,34,5.15906,12,0.5,0.171,1,0,1,1,1,1,0,0,0,0,0,0
1,0,0,29,5.96615,14,0.5,0.076,1,0,0,0,0,0,0,0,0,0,0,0
3,0,1,49,5.55683,10,0.5,0.115,1,0,1,0,0,0,0,0,0,1,0,0
3,0,0,40,6.16752,2,0.415,0.062,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,20,5.56068,4,0.5,0.114,0,0,1,1,0,0,0,0,0,1,0,0
1,1,0,37,5.56068,1,0.5,0.114,1,1,0,0,0,0,0,0,0,0,1,0
1,1,0,61,6.07304,12,0.456,0.068,1,1,0,0,0,1,0,0,1,0,0,0
13,0,1,46,6.07304,0,0.456,0.068,1,1,0,0,0,0,0,0,0,1,0,0
5,0,0,20,5.36129,1,0.5,0.14,1,0,0,0,1,1,0,0,0,0,0,0
11,1,1,43,6.45047,11,0.312,0.047,1,1,0,1,1,0,0,0,0,0,0,0
1,1,0,60,5.33754,1,0.5,0.143,0,1,1,0,0,1,0,0,0,0,0,0
13,0,0,32,6.07304,1,0.456,0.068,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,39,7.41998,2,0.119,0.018,1,0,0,0,0,0,0,0,0,0,0,0
7,0,0,39,4.93447,0,0.5,0.214,1,0,1,1,1,1,0,0,0,0,1,0
1,1,0,40,5.56068,1,0.5,0.114,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,41,5.15906,0,0.5,0.171,1,1,0,1,0,0,0,0,0,1,0,0
1,1,0,27,5.33754,1,0.5,0.143,1,0,0,0,0,1,0,0,0,0,0,0
5,0,1,44,5.10595,3,0.5,0.18,0,1,1,0,0,0,0,0,0,1,0,0
1,0,0,31,5.3799,6,0.5,0.12,0,1,1,0,0,0,0,0,0,1,0,0
13,0,1,57,5.71703,0,0.5,0.086,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,26,6.21661,2,0.442,0.052,0,0,0,0,0,1,0,0,0,1,0,0
3,0,1,23,5.56068,1,0.5,0.1,1,0,1,0,0,1,0,1,0,0,0,0
2,0,1,29,6.07304,1,0.5,0.06,1,1,0,0,0,1,0,0,0,0,0,0
7,0,1,43,5.273,0,0.5,0.133,1,0,1,0,0,0,0,0,0,1,0,0
11,1,0,20,5.15906,1,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,50,6.37161,24,0.378,0.045,1,0,0,0,0,1,0,1,0,0,0,0
12,0,1,40,6.07304,17,0.5,0.06,1,1,0,0,0,1,0,0,0,0,0,0
5,0,1,47,6.07304,5,0.5,0.06,1,0,1,1,0,0,0,0,0,0,1,0
3,0,1,37,6.43775,1,0.354,0.042,1,1,0,1,0,1,0,1,0,0,0,0
3,0,1,28,6.03309,2,0.5,0.063,1,1,0,0,0,1,0,1,0,0,0,0
12,0,1,47,6.58341,1,0.306,0.036,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,33,7.1025,0,0.182,0.021,0,0,0,0,0,1,0,0,0,0,1,0
3,0,1,21,5.96615,2,0.5,0.067,0,0,0,0,0,1,0,1,0,0,0,0
5,1,1,27,6.33505,1,0.392,0.046,0,1,1,0,0,0,0,0,0,0,1,0
1,1,0,30,6.31173,1,0.402,0.047,0,1,1,0,0,0,0,0,0,0,1,0
16,1,1,20,5.33754,1,0.5,0.125,0,0,0,0,0,1,0,1,0,0,0,0
18,0,1,38,6.25575,18,0.425,0.05,1,1,0,1,0,1,0,0,0,1,0,0
13,0,1,32,6.11147,2,0.49,0.058,0,1,0,0,0,1,0,1,0,0,0,0
3,1,1,40,5.9108,3,0.5,0.071,1,1,0,1,0,0,0,0,0,0,1,0
7,1,0,44,7.17166,4,0.17,0.02,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,23,5.3799,0,0.5,0.12,0,1,1,0,0,0,0,0,0,0,1,0
9,0,1,24,5.78383,1,0.5,0.08,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,22,5.62762,0,0.5,0.094,1,0,0,1,0,1,0,0,0,1,0,0
6,0,0,22,5.15906,0,0.5,0.15,0,0,1,1,0,0,0,0,0,0,0,0
13,0,1,57,6.76619,8,0.255,0.03,0,0,0,0,0,0,0,0,0,1,0,0
4,0,1,26,5.84932,2,0.5,0.075,0,0,0,0,0,1,0,0,0,0,0,0
4,0,1,34,6.25575,15,0.425,0.05,1,1,0,1,0,0,0,1,0,0,0,0
3,0,0,21,6.25575,3,0.425,0.05,1,0,0,0,0,1,0,0,1,0,0,0
7,1,1,30,5.743,5,0.5,0.083,1,0,1,0,0,0,0,0,0,0,0,0
2,1,0,25,5.62762,0,0.5,0.094,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,23,5.64191,1,0.5,0.092,1,0,0,0,0,1,0,1,0,0,0,0
1,1,0,36,6.07304,2,0.5,0.06,1,0,0,1,0,1,0,1,0,0,0,0
21,0,1,44,6.18621,0,0.455,0.054,0,0,1,0,0,0,0,0,0,0,0,0
6,0,1,30,6.33505,0,0.392,0.046,1,0,0,0,0,1,0,1,0,0,0,0
17,0,1,42,6.25575,4,0.425,0.05,1,1,0,1,0,1,0,1,0,0,0,0
14,0,1,50,5.56068,2,0.5,0.1,1,0,1,1,0,1,0,0,0,0,0,0
4,0,1,24,5.33754,1,0.5,0.125,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,43,6.40853,24,0.364,0.043,1,1,0,0,0,1,0,0,0,0,0,0
7,0,1,23,5.71703,2,0.5,0.086,0,0,0,0,0,1,0,0,0,0,0,0
9,1,1,25,5.84064,3,0.5,0.076,1,1,1,0,0,0,0,0,0,0,1,0
11,1,1,30,6.03309,1,0.5,0.063,1,0,0,0,0,1,0,1,0,0,0,0
13,0,1,61,6.11147,34,0.49,0.058,1,1,0,0,0,0,0,0,0,0,0,0
1,1,0,21,5.56068,3,0.5,0.1,1,1,0,1,0,1,0,0,0,1,0,0
3,0,1,32,6.54247,2,0.319,0.038,0,1,1,1,0,0,0,0,0,1,0,0
3,1,1,41,5.84932,0,0.5,0.075,0,1,1,0,0,1,0,0,0,0,1,0
9,1,1,27,5.56068,2,0.5,0.1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,1,25,5.79909,3,0.253,0.051,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0,22,4.64439,0,0.559,0.112,0,1,1,1,0,1,0,0,0,1,0,0
4,0,0,56,5.20401,8,0.457,0.091,1,0,1,0,0,0,0,0,0,1,0,0
6,0,0,41,4.99721,3,0.559,0.112,1,0,1,0,0,1,0,0,0,1,0,0
16,1,1,22,5.59471,1,0.31,0.062,0,0,0,1,0,1,0,0,0,0,0,0
1,1,0,50,5.8861,5,0.231,0.046,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,51,6.1506,5,0.178,0.036,1,1,0,1,0,0,0,0,0,1,0,0
7,0,1,31,4.86753,0,0.52,0.053,0,1,1,1,0,1,0,0,0,0,0,0
2,0,0,44,5.25227,0,0.52,0.036,0,0,0,0,1,1,0,1,0,0,0,0
3,0,1,33,5.52943,3,0.52,0.028,1,1,0,1,0,0,0,0,0,1,0,0
6,1,1,28,5.20401,1,0.52,0.038,1,0,1,0,0,0,0,0,0,1,0,0
1,1,0,36,5.3799,0,0.52,0.032,1,1,0,0,0,1,0,1,0,0,0,0
4,0,1,53,5.47227,12,0.52,0.029,0,1,1,0,1,1,0,0,0,0,0,0
1,0,1,22,5.15906,0,0.52,0.04,1,0,0,0,0,0,0,0,0,1,0,0
21,0,0,50,6.76619,20,0.165,0.008,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,45,5.56068,4,0.52,0.027,1,1,0,1,0,1,0,1,0,0,0,0
2,0,1,30,5.64191,0,0.508,0.025,1,0,1,1,1,0,0,0,0,1,0,0
3,0,1,31,5.3799,2,0.52,0.032,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,40,5.15906,0,0.52,0.125,1,0,1,0,0,0,0,0,0,1,0,0
27,1,0,48,4.46591,0,0.56,0.25,0,1,1,0,0,1,0,0,0,1,0,0
19,1,1,35,5.84932,5,0.44,0.063,1,1,0,1,0,1,1,0,0,0,0,0
3,1,1,36,6.66057,3,0.196,0.028,1,1,0,0,0,0,0,0,0,1,0,0
5,1,0,24,5.42054,0,0.52,0.096,0,0,0,0,0,1,0,1,0,0,0,0
7,0,1,37,6.61473,0,0.205,0.029,1,0,1,0,0,1,0,0,0,1,0,0
2,0,0,30,5.56068,5,0.52,0.083,1,0,0,1,0,1,0,0,0,1,0,0
1,0,0,41,6.07304,3,0.352,0.05,1,0,1,1,0,0,0,0,0,0,1,0
7,0,0,30,5.1299,7,0.52,0.128,1,0,1,1,1,1,0,0,0,0,1,0
9,0,1,37,5.71703,10,0.503,0.071,0,1,1,1,1,1,0,0,0,0,0,0
